benchmark,solver,configuration,solver time,result,verifier time, verifier result
sat/mp1-9_3.cnf,Candy,default,125.036,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,Candy RSILi,default,0.00862803,UNKNOWN,0.0,--
sat/mp1-9_3.cnf,Candy RSILv,default,0.011248,UNKNOWN,0.0,--
sat/mp1-9_3.cnf,Candy SL21,default,158.292,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,COMiniSatPS_Pulsar_drup,drup,129.163,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,fix-candy,rsili,136.73,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,fix-candy,rsilv,141.364,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,GHackCOMSPS_drup,ghack_drup,42.5663,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,glucose-3.0+width,default,86.6416,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,glucose-4.1,default,23.6028,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,glu_vc,default,132.136,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,lingeling-bbe,default,23.837,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,55.5003,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,66.9,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,85.5144,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,Maple_LCM,default,11.1765,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,Maple_LCM_Dist,default,80.826,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,MapleLRB_LCM,default,80.342,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,MapleLRB_LCMoccRestart,default,43.7117,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,Riss7,BVE_DRAT,0.842181,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,Riss7,noPP_DRAT,4.06212,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,satUZK-seq,ge,3.17927,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,satUZK-seq,me,87.9472,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,satUZK-seq,sge,48.8559,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,satUZK-seq,sme,122.037,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,tch_glucose1,default,11.5709,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,tch_glucose2,default,117.665,SAT-VERIFIED,0.0,--
sat/mp1-9_3.cnf,tch_glucose3,default,118.523,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,abcdsat_r17,default,5000.03,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,bs_glucose,default,3007.55,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,cadical-sc17-agile-proof,default,1585.93,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,cadical-sc17-proof,default,1112.14,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,Candy,default,5000.09,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,Candy RSILi,default,0.00808094,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,Candy RSILv,default,0.0116549,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,Candy SL21,default,5000.06,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,COMiniSatPS_Pulsar_drup,drup,5000.03,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,fix-candy,rsili,5000.02,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,fix-candy,rsilv,5000.02,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,GHackCOMSPS_drup,ghack_drup,1466.94,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,glucose-3.0+width,default,5000.1,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,glucose-4.1,default,5000.1,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,glu_vc,default,4443.82,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,lingeling-bbe,default,5000.02,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,855.713,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,4834.94,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,508.562,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,Maple_LCM,default,2776.38,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,Maple_LCM_Dist,default,2937.02,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,MapleLRB_LCM,default,3422.18,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,MapleLRB_LCMoccRestart,default,2089.52,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,Riss7,BVE_DRAT,295.454,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,Riss7,noPP_DRAT,178.078,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,satUZK-seq,ge,177.341,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,satUZK-seq,me,76.5094,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,satUZK-seq,sge,85.3801,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,satUZK-seq,sme,267.726,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,tch_glucose1,default,5000.03,UNKNOWN,0.0,--
sat/mp1-9_44.cnf,tch_glucose2,default,1099.9,SAT-VERIFIED,0.0,--
sat/mp1-9_44.cnf,tch_glucose3,default,1104.41,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,abcdsat_r17,default,470.041,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,bs_glucose,default,608.421,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,cadical-sc17-agile-proof,default,1484.79,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,cadical-sc17-proof,default,141.126,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,Candy,default,5000.03,UNKNOWN,0.0,--
sat/mp1-9_49.cnf,Candy RSILi,default,0.011708,UNKNOWN,0.0,--
sat/mp1-9_49.cnf,Candy RSILv,default,0.00884991,UNKNOWN,0.0,--
sat/mp1-9_49.cnf,Candy SL21,default,5000.02,UNKNOWN,0.0,--
sat/mp1-9_49.cnf,COMiniSatPS_Pulsar_drup,drup,3303.45,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,fix-candy,rsili,5000.02,UNKNOWN,0.0,--
sat/mp1-9_49.cnf,fix-candy,rsilv,5000.12,UNKNOWN,0.0,--
sat/mp1-9_49.cnf,GHackCOMSPS_drup,ghack_drup,2053.8,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,glucose-3.0+width,default,139.15,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,glucose-4.1,default,337.068,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,glu_vc,default,5000.04,UNKNOWN,0.0,--
sat/mp1-9_49.cnf,lingeling-bbe,default,800.374,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,433.372,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,295.841,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,329.617,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,Maple_LCM,default,369.366,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,Maple_LCM_Dist,default,145.746,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,MapleLRB_LCM,default,23.9576,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,MapleLRB_LCMoccRestart,default,15.2387,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,Riss7,BVE_DRAT,23.8261,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,Riss7,noPP_DRAT,53.7748,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,satUZK-seq,ge,2.29097,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,satUZK-seq,me,103.792,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,satUZK-seq,sge,36.0135,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,satUZK-seq,sme,294.542,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,tch_glucose1,default,2539.96,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,tch_glucose2,default,492.612,SAT-VERIFIED,0.0,--
sat/mp1-9_49.cnf,tch_glucose3,default,490.858,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,abcdsat_r17,default,5000.03,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,bs_glucose,default,5000.02,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,cadical-sc17-agile-proof,default,2086.66,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,cadical-sc17-proof,default,5000.02,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,Candy,default,5000.05,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,Candy RSILi,default,0.0114191,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,Candy RSILv,default,0.019067,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,Candy SL21,default,5000.02,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,COMiniSatPS_Pulsar_drup,drup,5000.01,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,fix-candy,rsili,5000.02,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,fix-candy,rsilv,5000.01,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,GHackCOMSPS_drup,ghack_drup,5000.03,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,glucose-3.0+width,default,271.469,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,glucose-4.1,default,3619.25,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,glu_vc,default,5000.07,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,lingeling-bbe,default,2953.96,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.1,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.09,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,Maple_LCM,default,5000.07,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,Maple_LCM_Dist,default,5000.02,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,MapleLRB_LCM,default,5000.03,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,MapleLRB_LCMoccRestart,default,5000.02,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,Riss7,BVE_DRAT,212.03,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,Riss7,noPP_DRAT,1111.3,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,satUZK-seq,ge,5000.04,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,satUZK-seq,me,1682.11,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,satUZK-seq,sge,3949.41,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,satUZK-seq,sme,5000.04,UNKNOWN,0.0,--
sat/mp1-9_4.cnf,tch_glucose1,default,3823.74,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,tch_glucose2,default,4854.91,SAT-VERIFIED,0.0,--
sat/mp1-9_4.cnf,tch_glucose3,default,4850.51,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,abcdsat_r17,default,1344.9,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,bs_glucose,default,1335.84,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,cadical-sc17-agile-proof,default,1496.84,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,cadical-sc17-proof,default,3320.43,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,Candy,default,1289.41,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,Candy RSILi,default,0.0107881,UNKNOWN,0.0,--
sat/mp1-9_50.cnf,Candy RSILv,default,0.0112349,UNKNOWN,0.0,--
sat/mp1-9_50.cnf,Candy SL21,default,3148.39,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,COMiniSatPS_Pulsar_drup,drup,1164.48,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,fix-candy,rsili,1311.09,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,fix-candy,rsilv,1328.34,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,GHackCOMSPS_drup,ghack_drup,555.594,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,glucose-3.0+width,default,2752.99,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,glucose-4.1,default,419.496,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,glu_vc,default,433.85,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,lingeling-bbe,default,261.853,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,952.044,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,327.735,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,676.501,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,Maple_LCM,default,4455.1,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,Maple_LCM_Dist,default,69.3823,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,MapleLRB_LCM,default,897.831,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,MapleLRB_LCMoccRestart,default,1118.04,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,Riss7,BVE_DRAT,65.1214,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,Riss7,noPP_DRAT,61.4959,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,satUZK-seq,ge,25.7033,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,satUZK-seq,me,167.259,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,satUZK-seq,sge,12.7834,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,satUZK-seq,sme,543.025,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,tch_glucose1,default,1657.92,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,tch_glucose2,default,779.182,SAT-VERIFIED,0.0,--
sat/mp1-9_50.cnf,tch_glucose3,default,779.21,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,abcdsat_r17,default,111.789,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,bs_glucose,default,144.123,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,cadical-sc17-agile-proof,default,285.448,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,cadical-sc17-proof,default,59.1825,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,Candy,default,722.035,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,Candy RSILi,default,0.010645,UNKNOWN,0.0,--
sat/mp1-9_9.cnf,Candy RSILv,default,0.00929894,UNKNOWN,0.0,--
sat/mp1-9_9.cnf,Candy SL21,default,187.642,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,COMiniSatPS_Pulsar_drup,drup,313.485,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,fix-candy,rsili,758.544,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,fix-candy,rsilv,760.779,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,GHackCOMSPS_drup,ghack_drup,169.88,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,glucose-3.0+width,default,602.179,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,glucose-4.1,default,144.928,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,glu_vc,default,784.236,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,lingeling-bbe,default,758.244,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,121.544,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,199.889,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,414.817,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,Maple_LCM,default,373.98,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,Maple_LCM_Dist,default,244.053,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,MapleLRB_LCM,default,30.6127,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,MapleLRB_LCMoccRestart,default,204.275,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,Riss7,BVE_DRAT,3.43556,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,Riss7,noPP_DRAT,18.1356,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,satUZK-seq,ge,5.53504,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,satUZK-seq,me,96.3682,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,satUZK-seq,sge,2.95397,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,satUZK-seq,sme,308.568,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,tch_glucose1,default,144.512,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,tch_glucose2,default,432.744,SAT-VERIFIED,0.0,--
sat/mp1-9_9.cnf,tch_glucose3,default,429.859,SAT-VERIFIED,0.0,--
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,abcdsat_r17,default,647.252,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,bs_glucose,default,345.112,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,cadical-sc17-agile-proof,default,2988.87,UNSAT,1.6967168E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,cadical-sc17-proof,default,1448.03,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,Candy,default,529.173,UNSAT,2.5323912E7,--
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,Candy RSILi,default,0.0114249,UNKNOWN,0.0,--
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,Candy RSILv,default,0.00904892,UNKNOWN,0.0,--
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,Candy SL21,default,517.999,UNSAT,2943072.0,--
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,COMiniSatPS_Pulsar_drup,drup,295.63,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,fix-candy,rsili,563.849,UNSAT,2.5323912E7,--
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,fix-candy,rsilv,546.496,UNSAT,2.5323912E7,--
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,GHackCOMSPS_drup,ghack_drup,271.805,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,glucose-3.0+width,default,268.291,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,glucose-4.1,default,268.151,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,glu_vc,default,319.238,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,lingeling-bbe,default,1618.79,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,343.301,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,249.842,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,245.318,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,Maple_LCM,default,118.472,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,Maple_LCM_Dist,default,119.026,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,MapleLRB_LCM,default,173.814,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,MapleLRB_LCMoccRestart,default,173.647,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,Riss7,BVE_DRAT,1631.69,UNSAT,2.5323916E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,Riss7,noPP_DRAT,319.94,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,satUZK-seq,ge,253.911,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,satUZK-seq,me,2080.34,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,satUZK-seq,sge,503.763,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,satUZK-seq,sme,5000.02,UNKNOWN,0.0,--
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,tch_glucose1,default,291.065,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,tch_glucose2,default,489.976,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s2_free5.cnf,tch_glucose3,default,487.866,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,abcdsat_r17,default,717.879,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,bs_glucose,default,596.047,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,cadical-sc17-agile-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,cadical-sc17-proof,default,2236.83,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,Candy,default,1044.59,UNSAT,2.5323912E7,--
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,Candy RSILi,default,0.0121691,UNKNOWN,0.0,--
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,Candy RSILv,default,0.014902,UNKNOWN,0.0,--
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,Candy SL21,default,1036.8,UNSAT,2.5323912E7,--
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,COMiniSatPS_Pulsar_drup,drup,610.359,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,fix-candy,rsili,1079.51,UNSAT,2.5323912E7,--
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,fix-candy,rsilv,1082.85,UNSAT,3668424.0,--
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,GHackCOMSPS_drup,ghack_drup,480.15,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,glucose-3.0+width,default,565.817,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,glucose-4.1,default,434.889,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,glu_vc,default,656.744,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,lingeling-bbe,default,1136.22,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,670.529,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,501.333,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,711.728,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,Maple_LCM,default,186.54,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,Maple_LCM_Dist,default,185.931,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,MapleLRB_LCM,default,355.154,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,MapleLRB_LCMoccRestart,default,365.037,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,Riss7,BVE_DRAT,2922.57,UNSAT,1.6521044E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,Riss7,noPP_DRAT,571.858,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,satUZK-seq,ge,373.388,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,satUZK-seq,me,2571.08,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,satUZK-seq,sge,603.269,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,satUZK-seq,sme,3982.84,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,tch_glucose1,default,674.437,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-blockpuzzle_5x10_s3_free4.cnf,tch_glucose2,default,515.148,UNSAT,2.5323912E7,UNSAT-VERIFIED
